,Inputh Depth,Output Depth,Area Membership
0,331.72040186688065,322.42554253507717,V1
1,331.72040186688065,322.42554253507717,V1
2,286.939031361917,322.42554253507717,V1
3,286.939031361917,322.42554253507717,V1
4,261.05107610821125,322.42554253507717,V1
5,464.8320127903694,322.42554253507717,V1
6,332.6022989563158,322.42554253507717,V1
7,332.6022989563158,322.42554253507717,V1
8,305.3022792354504,322.42554253507717,V1
9,220.351679750569,322.42554253507717,V1
10,220.351679750569,322.42554253507717,V1
11,334.6683722967327,322.42554253507717,V1
12,315.9142911168606,322.42554253507717,V1
13,274.94931932102884,322.42554253507717,RL
14,315.4143837470322,322.42554253507717,V1
15,315.4143837470322,322.42554253507717,V1
16,290.7715003389295,322.42554253507717,V1
17,260.6163993935546,322.42554253507717,V1
18,298.7464624255681,322.42554253507717,V1
19,291.566086190558,322.42554253507717,V1
20,446.9818514606907,322.42554253507717,V1
21,366.9890540224467,322.42554253507717,V1
22,285.6035852992528,322.42554253507717,V1
23,222.37451707574917,325.7166590249828,V1
24,222.37451707574917,325.7166590249828,V1
25,283.3192773624127,325.7166590249828,V1
26,283.3192773624127,325.7166590249828,V1
27,283.3192773624127,325.7166590249828,V1
28,352.03793244260544,325.7166590249828,V1
29,315.9142911168606,325.7166590249828,V1
30,331.2265636871714,325.7166590249828,V1
31,331.2265636871714,325.7166590249828,V1
32,334.6683722967327,325.7166590249828,V1
33,387.99449467734973,325.7166590249828,V1
34,244.7788149029633,325.7166590249828,V1
35,267.73105375080956,325.7166590249828,V1
36,291.566086190558,325.7166590249828,V1
37,336.03737316079946,325.7166590249828,V1
38,336.03737316079946,325.7166590249828,V1
39,305.3022792354504,325.7166590249828,V1
40,305.3022792354504,325.7166590249828,V1
41,192.28851979782345,325.7166590249828,V1
42,267.00586014927194,325.7166590249828,V1
43,348.3891899897573,351.1172792165486,V1
44,296.6106780246206,351.1172792165486,RL
45,296.6106780246206,351.1172792165486,RL
46,394.9227069891926,351.1172792165486,V1
47,394.9227069891926,351.1172792165486,V1
48,188.2963416487922,351.1172792165486,V1
49,247.16829471670516,351.1172792165486,V1
50,221.59929523202015,351.1172792165486,V1
51,221.59929523202015,351.1172792165486,V1
52,307.2739897027744,351.1172792165486,V1
53,331.72040186688065,351.1172792165486,V1
54,331.72040186688065,351.1172792165486,V1
55,249.47222396280029,351.1172792165486,V1
56,249.47222396280029,351.1172792165486,V1
57,315.9142911168606,351.1172792165486,V1
58,180.9431645906688,351.1172792165486,V1
59,370.1489002224735,351.1172792165486,V1
60,332.5032243903559,351.1172792165486,V1
61,231.38492818404706,330.1230512651066,V1
62,370.90195448737984,330.1230512651066,V1
63,283.3192773624127,330.1230512651066,V1
64,185.73567791752012,330.1230512651066,V1
65,289.5983346782111,330.1230512651066,V1
66,221.62900566871204,330.1230512651066,V1
67,250.43423847041123,330.1230512651066,V1
68,260.6163993935546,330.1230512651066,V1
69,195.96070085730258,330.1230512651066,V1
70,321.6587308773738,330.1230512651066,V1
71,332.6022989563158,330.1230512651066,V1
72,332.6022989563158,330.1230512651066,V1
73,332.6022989563158,330.1230512651066,V1
74,332.6022989563158,330.1230512651066,V1
75,288.63034061038803,316.58107493774787,V1
76,274.7736571051153,316.58107493774787,V1
77,221.62900566871204,316.58107493774787,V1
78,299.1960227427653,316.58107493774787,V1
79,286.6185441032692,316.58107493774787,V1
80,315.9142911168606,316.58107493774787,V1
81,194.16606950525284,316.58107493774787,V1
82,256.7053184741464,316.58107493774787,V1
83,162.4114790753951,316.58107493774787,V1
84,162.4114790753951,316.58107493774787,V1
85,305.3022792354504,316.58107493774787,V1
86,178.15464234427276,316.58107493774787,V1
87,178.15464234427276,316.58107493774787,V1
88,425.5303723556542,316.58107493774787,AL
89,252.62233270734777,305.87802415106194,AL
90,244.46280699618669,305.87802415106194,V1
91,256.7053184741464,305.87802415106194,V1
92,342.6731026419402,305.87802415106194,V1
93,305.3022792354504,305.87802415106194,V1
94,305.3022792354504,305.87802415106194,V1
95,267.73105375080956,305.87802415106194,V1
96,250.01620866217448,305.87802415106194,V1
97,159.73139590532864,305.87802415106194,V1
98,192.16274047929275,305.87802415106194,V1
99,204.5159158589902,305.87802415106194,V1
100,204.5159158589902,305.87802415106194,V1
101,318.59781389849826,305.87802415106194,V1
102,332.6022989563158,305.87802415106194,V1
103,332.6022989563158,305.87802415106194,V1
104,332.6022989563158,305.87802415106194,V1
105,332.6022989563158,305.87802415106194,V1
106,162.4114790753951,305.87802415106194,V1
107,162.4114790753951,305.87802415106194,V1
108,209.37435475702625,305.87802415106194,V1
109,256.9278600102971,305.87802415106194,V1
110,288.63034061038803,305.87802415106194,V1
111,377.0465920646012,305.87802415106194,V1
112,232.79676189044253,293.89461311454517,V1
113,234.98205360994353,293.89461311454517,RL
114,222.00166005225975,293.89461311454517,V1
115,197.0502543001164,293.89461311454517,V1
116,197.0502543001164,293.89461311454517,V1
117,369.5100062392655,293.89461311454517,V1
118,369.5100062392655,293.89461311454517,V1
119,396.1917961869413,293.89461311454517,RL
120,396.1917961869413,293.89461311454517,RL
121,275.9689606436019,293.89461311454517,V1
122,243.17631973435968,302.75676114876933,V1
123,148.1341648309043,302.75676114876933,V1
124,259.2402020761371,320.0190683569088,V1
125,247.16829471670516,320.0190683569088,V1
126,247.16829471670516,320.0190683569088,V1
127,300.10682128935696,320.0190683569088,V1
128,249.90444667151564,320.0190683569088,V1
129,341.35649966353776,320.0190683569088,RL
130,301.9412792728705,320.0190683569088,V1
131,336.03737316079946,320.0190683569088,V1
132,152.14862462228078,97.65352735017473,V1
133,312.0215631126185,97.65352735017473,V1
134,421.5847859977063,97.65352735017473,V1
135,146.40716242506593,97.65352735017473,V1
136,369.20139742578107,97.65352735017473,V1
137,175.90183784905827,97.65352735017473,V1
138,269.07855172426844,97.65352735017473,V1
139,221.70498750581575,97.65352735017473,V1
140,87.4298634878759,97.65352735017473,RL
141,210.24177194357284,97.65352735017473,V1
142,126.93999684958416,97.65352735017473,V1
143,119.5229471602848,97.65352735017473,V1
144,300.83886493972636,93.14913051218925,V1
145,246.64393659402484,93.14913051218925,V1
146,93.91475708478416,93.14913051218925,V1
147,110.94943759205192,93.14913051218925,V1
148,110.94943759205192,93.14913051218925,V1
149,103.49721461553517,93.14913051218925,V1
