,Inputh Depth,Output Depth,Area Membership
68,337.24293507840315,487.57087144574894,V1
69,471.91735988384073,487.57087144574894,RL
70,471.91735988384073,487.57087144574894,V1
71,481.08938828610144,487.57087144574894,AL
72,456.842800508119,487.57087144574894,AL
73,245.4192387955668,487.57087144574894,V1
74,353.27447740494097,487.57087144574894,V1
75,273.7818753924232,487.57087144574894,RL
76,278.3582940590475,487.57087144574894,AL
77,237.60693479667867,487.57087144574894,V1
78,237.60693479667867,487.57087144574894,V1
79,237.60693479667867,487.57087144574894,V1
80,237.60693479667867,487.57087144574894,V1
81,361.7701845370575,487.57087144574894,RL
82,305.5718417494399,487.57087144574894,V1
83,305.5718417494399,487.57087144574894,V1
84,186.88624154522194,487.57087144574894,V1
85,186.88624154522194,487.57087144574894,V1
86,362.8025705794625,487.57087144574894,V1
87,362.8025705794625,487.57087144574894,V1
88,465.0553320247698,487.57087144574894,RL
89,479.00952890532096,487.57087144574894,RL
90,475.30023831585777,487.57087144574894,RL
91,167.4515326822219,487.57087144574894,RL
92,167.4515326822219,487.57087144574894,RL
93,350.47286245396253,346.91206727956916,V1
94,333.2821150261891,346.91206727956916,RL
95,373.3921533667436,346.91206727956916,RL
96,224.10475434624155,346.91206727956916,V1
97,307.55855146305873,346.91206727956916,RL
98,300.0625434268451,346.91206727956916,RL
99,299.53567031588307,346.91206727956916,V1
100,130.4055029473636,346.91206727956916,V1
101,130.4055029473636,346.91206727956916,V1
102,361.7701845370575,346.91206727956916,RL
103,316.40763596701106,346.91206727956916,V1
104,159.63807066556038,346.91206727956916,AL
105,293.2010927330573,346.91206727956916,RL
106,293.2010927330573,346.91206727956916,RL
107,320.0508577474566,346.91206727956916,V1
108,320.0508577474566,346.91206727956916,V1
109,256.90190430840926,346.91206727956916,V1
110,294.918789503891,346.91206727956916,V1
111,297.09454482762277,346.91206727956916,V1
112,304.6660715991798,346.91206727956916,V1
113,312.80949997512516,346.91206727956916,V1
114,291.5592923833714,346.91206727956916,RL
115,335.40344817181426,346.91206727956916,V1
116,335.40344817181426,346.91206727956916,V1
117,265.79309861785435,346.91206727956916,RL
118,342.0690615552782,346.91206727956916,RL
119,257.37869030181486,346.91206727956916,V1
120,250.37906355441473,346.91206727956916,V1
121,264.50658218171696,346.91206727956916,V1
122,304.5208996251829,346.91206727956916,V1
123,337.82567328067967,346.91206727956916,RL
124,435.1832337559732,546.828513253171,RL
125,214.54362676721107,546.828513253171,V1
