,Inputh Depth,Output Depth,Area Membership
0,196.09364692812943,310.40791200894313,V1
1,196.09364692812943,310.40791200894313,V1
2,196.09364692812943,310.40791200894313,V1
3,223.2972227150709,310.40791200894313,V1
4,223.2972227150709,310.40791200894313,V1
5,215.91161759203237,310.40791200894313,V1
6,333.31757952976733,310.40791200894313,V1
7,223.699414596423,310.40791200894313,V1
8,119.23789259718556,310.40791200894313,V1
9,256.9278600102971,310.40791200894313,V1
10,267.5646945361815,313.46359689805735,RL
11,339.5058276475667,313.46359689805735,RL
12,298.0966125135108,313.46359689805735,V1
13,258.4669732435643,313.46359689805735,V1
14,250.9857045185704,313.46359689805735,V1
15,250.9857045185704,313.46359689805735,V1
16,242.852709567605,313.46359689805735,V1
17,181.6659567407035,486.6475297657792,RL
18,181.6659567407035,486.6475297657792,RL
19,307.32762838844894,486.6475297657792,RL
20,263.9890449335579,486.6475297657792,V1
21,271.47675790075635,486.6475297657792,V1
22,229.2708196125951,486.6475297657792,RL
23,235.47805668620865,486.6475297657792,V1
24,485.4620241383684,486.6475297657792,V1
25,380.89429052192924,486.6475297657792,V1
26,380.89429052192924,486.6475297657792,RL
27,302.7185508961449,486.6475297657792,RL
28,396.1611876675511,486.6475297657792,V1
29,504.7615032297682,486.6475297657792,RL
30,240.51007726607048,486.6475297657792,AL
31,186.2718264356886,486.6475297657792,V1
32,537.7625240559685,486.6475297657792,V1
33,234.0680738066241,486.6475297657792,RL
34,316.5475472036801,486.6475297657792,V1
35,176.7766801427444,486.6475297657792,AL
36,473.2968519947646,486.6475297657792,RL
37,372.27843933395104,486.6475297657792,RL
38,184.67817538056065,486.6475297657792,V1
39,276.7228520088664,486.6475297657792,RL
40,323.81130594931795,320.09224662308935,V1
41,323.81130594931795,320.09224662308935,V1
42,372.29812320577804,320.09224662308935,V1
43,234.780986843578,320.09224662308935,V1
44,318.85642311735796,320.09224662308935,V1
45,245.76172174763744,320.09224662308935,V1
46,236.48371143545182,320.09224662308935,V1
47,266.38722614968646,320.09224662308935,V1
48,144.1460045122152,320.09224662308935,V1
49,313.04510556829166,320.09224662308935,V1
50,310.2487508278972,364.11376958270426,RL
51,310.2487508278972,364.11376958270426,RL
52,261.0592539532408,364.11376958270426,V1
53,324.81386485778944,364.11376958270426,V1
54,324.81386485778944,364.11376958270426,V1
55,311.845985785917,364.11376958270426,V1
56,282.6302957349048,364.11376958270426,RL
57,363.79495810500447,364.11376958270426,RL
58,293.7270130999069,364.11376958270426,V1
59,376.63674115488175,364.11376958270426,V1
60,300.57375102306594,364.11376958270426,V1
61,346.7239489264652,364.11376958270426,V1
62,346.7239489264652,364.11376958270426,V1
