,Inputh Depth,Output Depth,Area Membership
133,345.2225208082337,329.6228235046068,RL
134,345.2225208082337,329.6228235046068,RL
135,375.1177404534529,323.0614282004446,RL
136,375.1177404534529,323.0614282004446,RL
137,231.5166011200903,323.0614282004446,RL
138,305.93174930618,323.0614282004446,RL
139,276.8441217477278,323.0614282004446,V1
140,390.6278141709334,323.0614282004446,RL
141,227.15061267671334,323.0614282004446,V1
142,247.6285468137258,323.0614282004446,RL
143,237.28465347960946,323.0614282004446,V1
144,336.5378561156796,323.0614282004446,AL
145,336.5378561156796,323.0614282004446,AL
146,314.6115877156006,323.0614282004446,RL
147,154.68619404446514,323.0614282004446,V1
148,201.33728123611567,323.0614282004446,RL
149,225.2647689537566,323.0614282004446,AL
150,225.2647689537566,323.0614282004446,RL
151,209.1943834944097,323.0614282004446,V1
152,283.4162390595114,323.0614282004446,AL
153,283.4162390595114,323.0614282004446,AL
154,283.4162390595114,323.0614282004446,AL
155,343.2344811914417,323.0614282004446,V1
156,343.2344811914417,323.0614282004446,V1
157,183.12102540884777,323.0614282004446,RL
158,183.12102540884777,323.0614282004446,RL
159,298.0762655337008,323.0614282004446,AL
160,384.35184900869973,323.0614282004446,RL
161,158.54056961173757,323.0614282004446,AL
162,146.55158008094114,323.0614282004446,AL
163,347.3460793060112,323.0614282004446,V1
164,326.88557293413135,309.9856601501909,RL
165,217.58858964870387,309.9856601501909,V1
166,217.58858964870387,309.9856601501909,RL
167,179.71450573025803,309.9856601501909,RL
168,302.7185508961449,309.9856601501909,RL
169,302.7185508961449,309.9856601501909,RL
170,228.29857642692147,309.9856601501909,RL
171,204.6286581878402,309.9856601501909,V1
172,339.2262343547614,309.9856601501909,RL
173,339.2262343547614,309.9856601501909,AL
174,204.53909453054618,309.9856601501909,V1
175,304.28350313405815,309.9856601501909,AL
176,231.25698080849736,309.9856601501909,V1
177,231.25698080849736,309.9856601501909,V1
178,265.1944344390182,309.9856601501909,RL
179,315.13374808020757,309.9856601501909,RL
180,337.15848417990884,309.9856601501909,RL
181,445.9365440723589,309.9856601501909,V1
182,208.6039862637659,309.9856601501909,AL
183,208.6039862637659,309.9856601501909,AL
184,310.71859924953964,309.9856601501909,AL
185,350.2874601488502,309.9856601501909,RL
186,223.77230164624268,309.9856601501909,V1
187,210.73896063169016,309.9856601501909,RL
188,210.73896063169016,309.9856601501909,RL
189,158.54056961173757,292.4400903303981,AL
190,158.54056961173757,292.4400903303981,AL
191,183.33908706638363,292.4400903303981,RL
192,192.69778985505266,292.4400903303981,RL
193,197.4269525278535,292.4400903303981,AL
194,336.5378561156796,292.4400903303981,AL
195,161.09750409530923,292.4400903303981,V1
196,328.5547146037799,292.4400903303981,RL
197,348.33459329253185,292.4400903303981,RL
198,281.42481765302534,292.4400903303981,RL
199,269.49620384670044,292.4400903303981,RL
200,245.70750062924117,292.4400903303981,V1
201,231.53446228592918,292.4400903303981,V1
202,275.16102267905995,292.4400903303981,V1
203,232.031971364718,292.4400903303981,V1
204,451.20468906204957,292.4400903303981,AL
205,204.6286581878402,292.4400903303981,V1
206,230.46603562815028,292.4400903303981,RL
207,381.53512022115996,309.3137317624741,RL
208,381.53512022115996,309.3137317624741,AL
209,169.90988382241696,309.3137317624741,RL
210,197.56799102775386,309.3137317624741,RL
211,197.56799102775386,309.3137317624741,AL
212,197.56799102775386,309.3137317624741,RL
213,197.56799102775386,309.3137317624741,AL
214,252.377911648272,309.3137317624741,AL
215,302.7185508961449,309.3137317624741,RL
216,370.7695267064712,309.3137317624741,V1
217,212.00432110848226,309.3137317624741,AL
218,470.6225770262546,309.3137317624741,RL
219,260.6838235928488,309.3137317624741,AL
220,149.9864521722269,302.46991200050473,V1
221,248.48778510175512,302.46991200050473,AL
222,248.48778510175512,302.46991200050473,RL
223,409.4204504277169,302.46991200050473,RL
224,409.4204504277169,302.46991200050473,RL
225,279.2544678846859,302.46991200050473,RL
226,288.1151995462932,338.34283442326563,RL
227,338.2188762304914,338.34283442326563,V1
228,150.33638993249153,338.34283442326563,RL
229,468.3828063602575,338.34283442326563,RL
230,297.55459533818936,338.34283442326563,RL
231,297.55459533818936,338.34283442326563,RL
232,342.00793467314827,338.34283442326563,RL
233,310.4027361608274,314.3021980434034,RL
234,303.74527250157047,314.3021980434034,AL
235,451.20468906204957,314.3021980434034,AL
236,451.20468906204957,314.3021980434034,AL
237,451.20468906204957,314.3021980434034,AL
238,172.43439129456115,314.3021980434034,AL
239,301.1326161645174,314.3021980434034,RL
240,302.7185508961449,314.3021980434034,RL
241,199.39762220138982,314.3021980434034,RL
242,199.39762220138982,314.3021980434034,V1
243,339.2326213018327,314.3021980434034,RL
244,339.2326213018327,314.3021980434034,RL
245,202.7655878565559,314.3021980434034,RL
246,202.7655878565559,314.3021980434034,AL
247,482.54448665529986,314.3021980434034,AL
248,489.33009874981684,314.3021980434034,AL
249,327.7362859191248,314.3021980434034,V1
250,195.66301563789375,314.3021980434034,V1
251,275.5495134092606,314.3021980434034,V1
252,223.37432918168668,314.3021980434034,AL
253,223.37432918168668,314.3021980434034,RL
254,223.37432918168668,314.3021980434034,AL
255,223.37432918168668,314.3021980434034,RL
256,471.2468192211742,314.3021980434034,V1
257,337.15848417990884,308.92700222917733,RL
258,249.6049100985523,308.92700222917733,V1
259,315.0842985835309,308.92700222917733,AL
260,244.55482887337294,308.92700222917733,V1
261,244.55482887337294,308.92700222917733,V1
262,194.70831428087544,308.92700222917733,V1
263,252.70368829181402,308.92700222917733,AL
264,282.1357053440494,301.57142582652654,RL
265,282.1357053440494,301.57142582652654,RL
266,315.1618119102619,301.57142582652654,RL
267,356.9690271029529,301.57142582652654,AL
268,279.2544678846859,301.57142582652654,RL
269,146.85536261129187,301.57142582652654,AL
270,212.00432110848226,301.57142582652654,AL
271,335.0355330752127,301.57142582652654,AL
272,335.0355330752127,301.57142582652654,RL
273,211.1034652910311,301.57142582652654,RL
274,228.60192555656593,301.57142582652654,RL
275,138.5596814517533,301.57142582652654,RL
276,260.6838235928488,320.90067370323914,AL
277,345.2225208082337,320.90067370323914,RL
278,345.2225208082337,320.90067370323914,RL
279,345.2225208082337,320.90067370323914,RL
280,345.2225208082337,320.90067370323914,RL
281,425.13884571353435,320.90067370323914,AL
282,328.98615487355096,320.90067370323914,RL
283,366.3283081103927,320.90067370323914,RL
284,390.42700681289875,320.90067370323914,RL
285,390.42700681289875,320.90067370323914,RL
286,290.8102251942652,320.90067370323914,RL
287,333.3104960864516,343.9772176751223,V1
288,226.5057370263177,343.9772176751223,RL
289,289.22718102974846,343.9772176751223,RL
290,397.0854534440664,343.9772176751223,AL
291,343.6247076314429,343.9772176751223,RL
292,372.79964590095807,343.9772176751223,RL
293,230.46603562815028,343.9772176751223,RL
294,173.1002499654148,343.9772176751223,RL
295,322.1240113707259,343.9772176751223,RL
296,197.25296609288787,319.9595578536181,RL
297,285.7097666886564,319.9595578536181,RL
298,343.2614458790874,319.9595578536181,RL
299,252.377911648272,319.9595578536181,AL
300,389.5870465900691,319.9595578536181,RL
301,350.80395660322154,319.9595578536181,V1
302,309.3137317624741,319.9595578536181,RL
303,254.376500860542,319.9595578536181,RL
304,451.20468906204957,319.9595578536181,AL
305,451.20468906204957,319.9595578536181,AL
306,134.16600581063895,319.9595578536181,RL
307,285.67892898873316,319.9595578536181,RL
308,280.1579256866062,346.6936592175146,V1
309,266.5293314572218,346.6936592175146,RL
310,310.4027361608274,346.6936592175146,RL
311,310.4027361608274,346.6936592175146,RL
312,238.35365940964707,346.6936592175146,AL
313,238.35365940964707,346.6936592175146,V1
314,489.0701596277841,346.6936592175146,RL
315,227.41563907044247,346.6936592175146,AL
316,137.43007114345517,346.6936592175146,V1
317,431.2110848297999,346.6936592175146,RL
318,137.6892007592086,346.6936592175146,V1
319,137.6892007592086,346.6936592175146,RL
320,447.4391562222111,346.6936592175146,RL
321,202.95188824436667,346.6936592175146,RL
322,204.6286581878402,346.6936592175146,V1
323,204.6286581878402,346.6936592175146,V1
324,204.6286581878402,346.6936592175146,V1
325,289.878011279997,346.6936592175146,RL
326,285.58936322446374,346.6936592175146,RL
327,154.68619404446514,346.6936592175146,V1
328,166.5403288557467,346.6936592175146,RL
329,171.19235430738965,346.6936592175146,AL
330,310.191813661509,346.6936592175146,RL
331,223.16837778356654,346.6936592175146,V1
332,315.13374808020757,346.6936592175146,RL
333,166.61073272531473,346.6936592175146,RL
334,338.948347597446,346.6936592175146,AL
335,282.1357053440494,346.6936592175146,RL
336,223.23514045510925,346.6936592175146,V1
337,316.9025133602763,346.6936592175146,RL
338,284.3949551349561,340.65017674034084,AL
339,282.1357053440494,340.65017674034084,RL
340,299.64471520506237,340.65017674034084,RL
341,279.2544678846859,340.65017674034084,RL
342,319.9595578536181,340.65017674034084,RL
343,245.0873632608513,340.65017674034084,AL
344,245.0873632608513,340.65017674034084,AL
345,245.0873632608513,340.65017674034084,AL
346,245.0873632608513,340.65017674034084,AL
347,289.9943682662809,340.65017674034084,RL
348,225.7346767775077,340.65017674034084,RL
349,269.6567219982545,340.65017674034084,RL
350,242.0910992451206,340.65017674034084,V1
351,344.8169763114979,340.65017674034084,V1
352,194.70831428087544,340.65017674034084,V1
353,237.83019620920177,340.65017674034084,RL
354,400.9896546135884,312.2241592616357,RL
355,400.9896546135884,312.2241592616357,RL
356,304.3069130931224,312.2241592616357,RL
357,315.13374808020757,312.2241592616357,RL
358,292.4400903303981,312.2241592616357,RL
359,244.55482887337294,312.2241592616357,V1
360,372.58667204186236,312.2241592616357,RL
361,285.9915545790719,312.2241592616357,RL
362,285.9915545790719,312.2241592616357,RL
363,240.54131971913338,312.2241592616357,RL
364,212.00432110848226,312.2241592616357,AL
365,468.3828063602575,312.2241592616357,RL
366,182.47901009776461,312.2241592616357,RL
367,313.91682706084646,312.2241592616357,RL
368,159.63807066556038,312.2241592616357,AL
369,159.63807066556038,312.2241592616357,AL
370,292.8212991912922,312.2241592616357,V1
371,144.217677302616,310.8724413446369,V1
372,266.5293314572218,310.8724413446369,RL
373,204.53909453054618,310.8724413446369,V1
374,375.3730262312394,310.8724413446369,RL
375,205.1195193309951,310.8724413446369,RL
376,370.8169826652478,310.8724413446369,RL
377,228.29857642692147,310.8724413446369,RL
378,269.6567219982545,310.8724413446369,RL
379,279.2544678846859,310.8724413446369,RL
380,392.68143190090353,310.8724413446369,V1
381,260.6838235928488,310.8724413446369,AL
382,395.41706345882017,310.8724413446369,AL
383,214.63949195562043,310.8724413446369,RL
384,232.031971364718,310.8724413446369,V1
385,306.02131507044953,310.8724413446369,V1
386,410.2113075583885,310.8724413446369,LM
387,320.37570924096514,310.8724413446369,RL
388,277.1943486173779,310.8724413446369,V1
389,242.0910992451206,310.8724413446369,V1
390,187.893742907325,310.8724413446369,V1
391,204.92429046724033,336.0967919272077,RL
392,249.6049100985523,336.0967919272077,V1
393,313.2636844622582,336.0967919272077,AL
394,313.2636844622582,336.0967919272077,AL
395,205.99112886700274,336.0967919272077,RL
396,205.99112886700274,336.0967919272077,RL
397,235.65776538003092,336.0967919272077,RL
398,278.5959207841929,336.0967919272077,V1
399,229.5380994792991,336.0967919272077,V1
400,232.90435965246283,336.0967919272077,V1
401,280.8239286487806,336.0967919272077,V1
402,278.50970816205086,336.0967919272077,RL
403,259.6515818417644,336.0967919272077,RL
404,366.6922340242188,336.0967919272077,RL
405,366.6922340242188,336.0967919272077,RL
406,237.85935918166496,336.0967919272077,RL
407,158.54056961173757,336.0967919272077,AL
408,345.39523516190326,336.0967919272077,V1
409,152.35344823042567,336.0967919272077,V1
410,188.78832794820292,310.3905686062787,AL
411,281.03355147272424,310.3905686062787,V1
412,215.1437630335658,310.3905686062787,RL
413,215.1437630335658,310.3905686062787,RL
414,215.1437630335658,310.3905686062787,RL
415,220.68600876448193,310.3905686062787,RL
416,220.68600876448193,310.3905686062787,RL
417,316.189198730646,310.3905686062787,RL
418,238.2036017504079,310.3905686062787,RL
419,203.48722672951203,310.3905686062787,AL
420,319.8582584622498,310.3905686062787,AL
421,161.45542074786866,310.3905686062787,V1
422,284.471515190831,310.3905686062787,V1
423,233.93258409994894,310.3905686062787,RL
424,233.93258409994894,310.3905686062787,RL
425,339.74536091442457,310.3905686062787,RL
426,339.74536091442457,310.3905686062787,RL
427,301.45032902655254,310.3905686062787,RL
428,235.62634946133667,310.3905686062787,AL
429,394.72369000237245,310.3905686062787,RL
430,394.72369000237245,310.3905686062787,RL
431,203.597890104506,310.3905686062787,RL
432,171.19235430738965,310.3905686062787,AL
433,234.0680738066241,310.3905686062787,RL
434,146.85536261129187,310.3905686062787,AL
435,182.64791031452157,310.3905686062787,RL
436,307.32762838844894,310.3905686062787,RL
437,307.32762838844894,310.3905686062787,RL
438,255.4042340854449,310.3905686062787,RL
439,346.9096387607314,310.3905686062787,AL
440,340.6078939959604,310.3905686062787,AL
441,340.6078939959604,310.3905686062787,AL
442,172.43439129456115,310.3905686062787,AL
443,344.36348516014607,310.3905686062787,RL
444,136.97392071250098,310.3905686062787,V1
445,202.95188824436667,310.3905686062787,RL
446,336.6300806328075,310.3905686062787,V1
447,363.1318144286546,310.3905686062787,RL
448,167.74444733339857,310.3905686062787,RL
449,205.888151587711,310.3905686062787,RL
450,265.1944344390182,310.3905686062787,RL
451,239.84239746946034,310.3905686062787,AL
452,242.97681099821227,310.3905686062787,RL
453,242.97681099821227,310.3905686062787,RL
454,115.72192116930144,310.3905686062787,V1
455,372.27843933395104,310.3905686062787,RL
456,221.94951946795086,310.3905686062787,AL
457,221.94951946795086,310.3905686062787,AL
458,281.9894061068212,310.3905686062787,V1
459,162.35179510647322,310.3905686062787,RL
460,155.0688187512322,310.3905686062787,RL
461,155.56008464752668,310.3905686062787,AL
462,223.86862940966878,310.3905686062787,RL
463,223.86862940966878,310.3905686062787,AL
464,412.335068696108,310.3905686062787,V1
465,412.335068696108,310.3905686062787,V1
466,285.67892898873316,310.3905686062787,RL
467,229.70520721786627,310.3905686062787,RL
468,313.14579545960316,310.3905686062787,RL
469,256.70711042559236,310.3905686062787,V1
470,386.74664685490245,310.3905686062787,AL
471,336.5378561156796,310.3905686062787,AL
472,368.00123632287483,310.3905686062787,RL
473,269.67605683184354,295.29462251044697,RL
474,269.67605683184354,295.29462251044697,RL
475,313.93581496317296,295.29462251044697,RL
476,313.93581496317296,295.29462251044697,RL
477,217.58858964870387,295.29462251044697,V1
478,217.58858964870387,295.29462251044697,RL
479,212.00432110848226,295.29462251044697,AL
480,212.00432110848226,295.29462251044697,AL
481,159.74789588670845,295.29462251044697,RL
482,211.1034652910311,295.29462251044697,RL
483,189.2273688977203,295.29462251044697,AL
484,315.1618119102619,295.29462251044697,RL
485,314.3464170305506,308.5798966874026,RL
486,399.37591756721315,308.5798966874026,AL
487,399.37591756721315,308.5798966874026,RL
488,149.0735725648037,308.5798966874026,V1
489,194.41999673229952,308.5798966874026,V1
490,310.7109402211722,308.5798966874026,RL
491,310.7109402211722,308.5798966874026,RL
492,140.3558739944846,308.5798966874026,RL
493,156.60593950008723,308.5798966874026,RL
494,200.76092998091045,308.5798966874026,RL
495,316.8441614015031,308.5798966874026,RL
496,316.8441614015031,308.5798966874026,RL
497,197.5863434161761,308.5798966874026,V1
498,241.6388499472667,308.5798966874026,RL
499,241.6388499472667,308.5798966874026,RL
500,146.85536261129187,308.5798966874026,AL
501,146.85536261129187,308.5798966874026,AL
502,176.7766801427444,308.5798966874026,AL
503,371.35512630154795,308.5798966874026,AL
504,262.7083955743417,308.5798966874026,V1
505,377.0145093507169,308.5798966874026,V1
506,372.58667204186236,308.5798966874026,RL
507,210.73896063169016,308.5798966874026,RL
508,210.73896063169016,308.5798966874026,RL
509,333.2176355286756,308.5798966874026,RL
510,297.55459533818936,308.5798966874026,RL
511,183.26524358524446,308.5798966874026,RL
512,183.26524358524446,308.5798966874026,RL
513,131.069597787594,308.5798966874026,AL
514,131.069597787594,308.5798966874026,RL
515,331.2523995313543,308.5798966874026,AL
516,335.0355330752127,308.5798966874026,AL
517,335.0355330752127,308.5798966874026,RL
518,275.76589717887316,308.5798966874026,V1
519,358.7763464064453,308.5798966874026,AL
520,358.7763464064453,308.5798966874026,AL
521,211.26606397667277,308.5798966874026,RL
522,199.4766967188024,308.5798966874026,V1
523,385.82509712637875,308.5798966874026,AL
524,292.8212991912922,308.6150986221864,V1
525,291.36808187670266,308.6150986221864,V1
526,169.90988382241696,313.9650633515919,RL
527,299.64471520506237,313.9650633515919,RL
528,263.24781023845014,313.9650633515919,AL
529,263.24781023845014,313.9650633515919,AL
530,134.16600581063895,313.9650633515919,RL
531,313.91682706084646,313.9650633515919,RL
532,313.91682706084646,313.9650633515919,RL
533,451.20468906204957,313.9650633515919,AL
534,230.21436292756624,313.9650633515919,RL
535,489.33009874981684,323.11836378660104,AL
536,372.423494610706,323.11836378660104,RL
537,280.9969925674322,323.11836378660104,V1
538,245.0873632608513,323.11836378660104,AL
539,263.24781023845014,323.11836378660104,AL
540,331.3156642427048,323.11836378660104,V1
541,159.63807066556038,323.11836378660104,AL
542,412.7305261723824,323.11836378660104,V1
543,253.20327737794648,323.11836378660104,RL
544,304.56558066060296,323.11836378660104,AL
545,128.44575897487817,174.7534979932771,V1
546,128.44575897487817,174.7534979932771,V1
547,250.30250507877167,174.7534979932771,V1
548,207.59215036785633,174.7534979932771,V1
549,82.76150888676511,174.7534979932771,V1
550,134.08528626682056,174.7534979932771,RL
551,184.0794263125123,174.7534979932771,V1
552,184.0794263125123,174.7534979932771,V1
553,396.1917961869413,174.7534979932771,RL
554,396.1917961869413,174.7534979932771,RL
555,396.1917961869413,174.7534979932771,RL
556,396.1917961869413,174.7534979932771,RL
557,287.25342025613503,174.7534979932771,V1
558,220.351679750569,174.7534979932771,V1
559,220.351679750569,174.7534979932771,V1
560,220.31931003427465,174.7534979932771,V1
561,338.7542767514648,174.7534979932771,AL
562,159.41888437851244,174.7534979932771,V1
563,131.0201779919718,174.7534979932771,V1
564,131.0201779919718,174.7534979932771,V1
565,156.9198971005745,174.7534979932771,V1
566,350.27457219118514,174.7534979932771,V1
567,350.27457219118514,174.7534979932771,V1
568,153.06234185680592,174.7534979932771,V1
569,152.26102212684364,174.7534979932771,RL
570,384.8292137476202,174.7534979932771,RL
571,125.47255746020545,174.7534979932771,V1
572,197.02354902080174,174.7534979932771,V1
573,197.02354902080174,174.7534979932771,V1
574,134.12514154585085,174.7534979932771,V1
575,462.2949043629702,174.7534979932771,RL
576,204.2565544289846,174.7534979932771,RL
577,319.76178746099066,174.7534979932771,V1
578,134.52207321661913,174.7534979932771,V1
579,78.71496796173608,174.7534979932771,V1
580,136.56583416014868,174.7534979932771,RL
581,104.9417920368223,174.7534979932771,V1
582,216.92096925420228,174.7534979932771,RL
583,209.47122998468117,329.2194178905794,AL
584,209.47122998468117,329.2194178905794,RL
585,209.47122998468117,329.2194178905794,V1
586,281.4451646328354,329.2194178905794,RL
587,281.4451646328354,329.2194178905794,RL
588,281.4451646328354,329.2194178905794,RL
589,281.4451646328354,329.2194178905794,RL
590,332.7904735510655,329.2194178905794,RL
591,285.7097666886564,329.2194178905794,RL
592,257.37869030181486,329.2194178905794,V1
593,315.13374808020757,315.1618119102619,RL
594,169.53387682348566,315.1618119102619,RL
595,269.49620384670044,315.1618119102619,RL
596,302.46991200050473,315.1618119102619,RL
597,279.2544678846859,315.1618119102619,RL
598,279.2544678846859,315.1618119102619,RL
599,158.54056961173757,315.1618119102619,AL
600,200.20651501701954,315.1618119102619,V1
601,254.83389367173794,315.1618119102619,V1
602,372.94984679803014,326.88557293413135,AL
603,197.56799102775386,326.88557293413135,RL
604,197.56799102775386,326.88557293413135,AL
605,197.56799102775386,326.88557293413135,RL
606,197.56799102775386,326.88557293413135,AL
607,286.5070977625871,326.88557293413135,V1
608,409.4204504277169,326.88557293413135,RL
609,409.4204504277169,326.88557293413135,RL
610,146.85536261129187,326.88557293413135,AL
611,146.85536261129187,326.88557293413135,AL
612,223.72207076410956,326.88557293413135,RL
613,223.72207076410956,326.88557293413135,RL
614,458.91396059348835,326.88557293413135,AL
615,298.4528221038364,326.88557293413135,RL
616,298.4528221038364,326.88557293413135,V1
617,372.58667204186236,326.88557293413135,RL
618,303.17516390211586,326.88557293413135,V1
619,478.0224328716489,326.88557293413135,RL
620,204.0483469241701,326.88557293413135,AL
621,94.12033027035586,305.8137738340812,RL
622,327.44750368855654,305.8137738340812,V1
623,337.15848417990884,305.8137738340812,RL
624,478.0224328716489,305.8137738340812,RL
625,194.186818604483,305.8137738340812,V1
626,194.186818604483,305.8137738340812,V1
627,232.031971364718,305.8137738340812,V1
628,168.820850776497,305.8137738340812,RL
629,168.820850776497,305.8137738340812,AL
630,168.820850776497,305.8137738340812,RL
631,197.4269525278535,305.8137738340812,AL
632,330.7987922095045,305.8137738340812,V1
633,286.06242155040053,305.8137738340812,V1
634,343.32762980511546,305.8137738340812,V1
635,340.50720199767346,305.8137738340812,V1
636,340.50720199767346,305.8137738340812,V1
637,254.55167238061614,305.8137738340812,RL
638,225.7346767775077,305.8137738340812,RL
639,223.86862940966878,305.8137738340812,RL
640,223.86862940966878,305.8137738340812,AL
641,232.30069625160547,305.8137738340812,RL
642,284.471515190831,346.76750217191,V1
643,214.47961142494583,346.76750217191,V1
644,314.146766110058,346.76750217191,RL
645,284.5060232630898,346.76750217191,V1
646,375.1177404534529,346.76750217191,RL
647,375.1177404534529,346.76750217191,RL
648,375.1177404534529,346.76750217191,RL
649,375.1177404534529,346.76750217191,RL
650,266.5293314572218,346.76750217191,RL
651,199.78842686016188,346.76750217191,AL
652,281.33109029383684,346.76750217191,RL
653,266.8939804078835,346.76750217191,AL
654,199.4766967188024,346.76750217191,V1
655,181.6659567407035,346.76750217191,RL
656,181.6659567407035,346.76750217191,RL
657,273.4787575502871,346.76750217191,V1
658,221.244383210094,346.76750217191,RL
659,393.2936784266738,346.76750217191,RL
660,331.11280499814944,346.76750217191,RL
661,250.53594050794368,346.76750217191,V1
662,345.2225208082337,346.76750217191,RL
663,345.2225208082337,346.76750217191,RL
664,446.34009397770694,346.76750217191,V1
665,446.34009397770694,346.76750217191,V1
666,173.1002499654148,346.76750217191,RL
667,371.909715257814,346.76750217191,RL
668,187.3054840326459,346.76750217191,AL
